 frequency       vdb(vds_fr)    
 9.54992586e+06  1.66474729e+01 
 9.77237221e+06  1.65633607e+01 
 1.00000000e+07  1.64769961e+01 
 1.02329299e+07  1.63883653e+01 
 1.04712855e+07  1.62974561e+01 
 1.07151931e+07  1.62042591e+01 
 1.09647820e+07  1.61087671e+01 
 1.12201845e+07  1.60109753e+01 
 1.14815362e+07  1.59108813e+01 
 1.17489755e+07  1.58084854e+01 
 1.20226443e+07  1.57037900e+01 
 1.23026877e+07  1.55968001e+01 
 1.25892541e+07  1.54875230e+01 
 1.28824955e+07  1.53759685e+01 
 1.31825674e+07  1.52621487e+01 
 1.34896288e+07  1.51460780e+01 
 1.38038426e+07  1.50277729e+01 
 1.41253754e+07  1.49072522e+01 
 1.44543977e+07  1.47845368e+01 
 1.47910839e+07  1.46596494e+01 
 1.51356125e+07  1.45326149e+01 
 1.54881662e+07  1.44034597e+01 
 1.58489319e+07  1.42722122e+01 
 1.62181010e+07  1.41389022e+01 
 1.65958691e+07  1.40035612e+01 
 1.69824365e+07  1.38662218e+01 
 1.73780083e+07  1.37269183e+01 
 1.77827941e+07  1.35856857e+01 
 1.81970086e+07  1.34425604e+01 
 1.86208714e+07  1.32975796e+01 
 1.90546072e+07  1.31507813e+01 
 1.94984460e+07  1.30022043e+01 
 1.99526231e+07  1.28518879e+01 
 2.04173794e+07  1.26998719e+01 
 2.08929613e+07  1.25461966e+01 
 2.13796209e+07  1.23909024e+01 
 2.18776162e+07  1.22340301e+01 
 2.23872114e+07  1.20756205e+01 
 2.29086765e+07  1.19157143e+01 
 2.34422882e+07  1.17543523e+01 
 2.39883292e+07  1.15915751e+01 
 2.45470892e+07  1.14274228e+01 
 2.51188643e+07  1.12619357e+01 
 2.57039578e+07  1.10951533e+01 
 2.63026799e+07  1.09271148e+01 
 2.69153480e+07  1.07578590e+01 
 2.75422870e+07  1.05874241e+01 
 2.81838293e+07  1.04158478e+01 
 2.88403150e+07  1.02431670e+01 
 2.95120923e+07  1.00694181e+01 
 3.01995172e+07  9.89463680e+00 
 3.09029543e+07  9.71885799e+00 
 3.16227766e+07  9.54211590e+00 
 3.23593657e+07  9.36444397e+00 
 3.31131121e+07  9.18587489e+00 
 3.38844156e+07  9.00644054e+00 
 3.46736850e+07  8.82617198e+00 
 3.54813389e+07  8.64509951e+00 
 3.63078055e+07  8.46325258e+00 
 3.71535229e+07  8.28065984e+00 
 3.80189396e+07  8.09734914e+00 
 3.89045145e+07  7.91334749e+00 
 3.98107171e+07  7.72868111e+00 
 4.07380278e+07  7.54337544e+00 
 4.16869383e+07  7.35745510e+00 
 4.26579519e+07  7.17094394e+00 
 4.36515832e+07  6.98386504e+00 
 4.46683592e+07  6.79624073e+00 
 4.57088190e+07  6.60809258e+00 
 4.67735141e+07  6.41944144e+00 
 4.78630092e+07  6.23030743e+00 
 4.89778819e+07  6.04070999e+00 
 5.01187234e+07  5.85066784e+00 
 5.12861384e+07  5.66019907e+00 
 5.24807460e+07  5.46932108e+00 
 5.37031796e+07  5.27805067e+00 
 5.49540874e+07  5.08640398e+00 
 5.62341325e+07  4.89439659e+00 
 5.75439937e+07  4.70204347e+00 
 5.88843655e+07  4.50935902e+00 
 6.02559586e+07  4.31635711e+00 
 6.16595002e+07  4.12305104e+00 
 6.30957344e+07  3.92945364e+00 
 6.45654229e+07  3.73557719e+00 
 6.60693448e+07  3.54143353e+00 
 6.76082975e+07  3.34703400e+00 
 6.91830971e+07  3.15238951e+00 
 7.07945784e+07  2.95751052e+00 
 7.24435960e+07  2.76240708e+00 
 7.41310241e+07  2.56708881e+00 
 7.58577575e+07  2.37156497e+00 
 7.76247117e+07  2.17584442e+00 
 7.94328235e+07  1.97993566e+00 
 8.12830516e+07  1.78384686e+00 
 8.31763771e+07  1.58758582e+00 
 8.51138038e+07  1.39116004e+00 
 8.70963590e+07  1.19457670e+00 
 8.91250938e+07  9.97842683e-01 
 9.12010839e+07  8.00964577e-01 
 9.33254301e+07  6.03948702e-01 
 9.54992586e+07  4.06801107e-01 
 9.77237221e+07  2.09527587e-01 
 1.00000000e+08  1.21336933e-02 
 1.02329299e+08 -1.85375260e-01 
 1.04712855e+08 -3.82994184e-01 
 1.07151931e+08 -5.80718206e-01 
 1.09647820e+08 -7.78542659e-01 
 1.12201845e+08 -9.76463079e-01 
 1.14815362e+08 -1.17447519e+00 
 1.17489755e+08 -1.37257489e+00 
 1.20226443e+08 -1.57075828e+00 
 1.23026877e+08 -1.76902159e+00 
 1.25892541e+08 -1.96736125e+00 
 1.28824955e+08 -2.16577381e+00 
 1.31825674e+08 -2.36425598e+00 
 1.34896288e+08 -2.56280462e+00 
 1.38038426e+08 -2.76141671e+00 
 1.41253754e+08 -2.96008937e+00 
 1.44543977e+08 -3.15881984e+00 
 1.47910839e+08 -3.35760547e+00 
 1.51356125e+08 -3.55644374e+00 
 1.54881662e+08 -3.75533222e+00 
 1.58489319e+08 -3.95426859e+00 
 1.62181010e+08 -4.15325064e+00 
 1.65958691e+08 -4.35227622e+00 
 1.69824365e+08 -4.55134331e+00 
 1.73780083e+08 -4.75044995e+00 
 1.77827941e+08 -4.94959427e+00 
 1.81970086e+08 -5.14877448e+00 
 1.86208714e+08 -5.34798886e+00 
 1.90546072e+08 -5.54723576e+00 
 1.94984460e+08 -5.74651360e+00 
 1.99526231e+08 -5.94582086e+00 
 2.04173794e+08 -6.14515609e+00 
 2.08929613e+08 -6.34451789e+00 
 2.13796209e+08 -6.54390491e+00 
 2.18776162e+08 -6.74331588e+00 
 2.23872114e+08 -6.94274954e+00 
 2.29086765e+08 -7.14220471e+00 
 2.34422882e+08 -7.34168023e+00 
 2.39883292e+08 -7.54117501e+00 
 2.45470892e+08 -7.74068798e+00 
 2.51188643e+08 -7.94021811e+00 
 2.57039578e+08 -8.13976441e+00 
 2.63026799e+08 -8.33932592e+00 
 2.69153480e+08 -8.53890172e+00 
 2.75422870e+08 -8.73849091e+00 
 2.81838293e+08 -8.93809262e+00 
 2.88403150e+08 -9.13770602e+00 
 2.95120923e+08 -9.33733029e+00 
 3.01995172e+08 -9.53696463e+00 
 3.09029543e+08 -9.73660826e+00 
 3.16227766e+08 -9.93626045e+00 
 3.23593657e+08 -1.01359204e+01 
 3.31131121e+08 -1.03355875e+01 
 3.38844156e+08 -1.05352610e+01 
 3.46736850e+08 -1.07349402e+01 
 3.54813389e+08 -1.09346244e+01 
 3.63078055e+08 -1.11343129e+01 
 3.71535229e+08 -1.13340052e+01 
 3.80189396e+08 -1.15337004e+01 
 3.89045145e+08 -1.17333981e+01 
 3.98107171e+08 -1.19330975e+01 
 4.07380278e+08 -1.21327981e+01 
 4.16869383e+08 -1.23324991e+01 
 4.26579519e+08 -1.25322000e+01 
 4.36515832e+08 -1.27319001e+01 
 4.46683592e+08 -1.29315988e+01 
 4.57088190e+08 -1.31312954e+01 
 4.67735141e+08 -1.33309894e+01 
 4.78630092e+08 -1.35306800e+01 
 4.89778819e+08 -1.37303666e+01 
 5.01187234e+08 -1.39300486e+01 
 5.12861384e+08 -1.41297252e+01 
 5.24807460e+08 -1.43293958e+01 
 5.37031796e+08 -1.45290597e+01 
 5.49540874e+08 -1.47287161e+01 
 5.62341325e+08 -1.49283645e+01 
 5.75439937e+08 -1.51280039e+01 
 5.88843655e+08 -1.53276337e+01 
 6.02559586e+08 -1.55272530e+01 
 6.16595002e+08 -1.57268611e+01 
 6.30957344e+08 -1.59264571e+01 
 6.45654229e+08 -1.61260402e+01 
 6.60693448e+08 -1.63256095e+01 
 6.76082975e+08 -1.65251641e+01 
 6.91830971e+08 -1.67247030e+01 
 7.07945784e+08 -1.69242253e+01 
 7.24435960e+08 -1.71237300e+01 
 7.41310241e+08 -1.73232160e+01 
 7.58577575e+08 -1.75226822e+01 
 7.76247117e+08 -1.77221276e+01 
 7.94328235e+08 -1.79215509e+01 
 8.12830516e+08 -1.81209509e+01 
 8.31763771e+08 -1.83203264e+01 
 8.51138038e+08 -1.85196760e+01 
 8.70963590e+08 -1.87189985e+01 
 8.91250938e+08 -1.89182923e+01 
 9.12010839e+08 -1.91175560e+01 
 9.33254301e+08 -1.93167880e+01 
 9.54992586e+08 -1.95159868e+01 
 9.77237221e+08 -1.97151506e+01 
 1.00000000e+09 -1.99142777e+01 
 1.02329299e+09 -2.01133662e+01 
 1.04712855e+09 -2.03124143e+01 
 1.07151931e+09 -2.05114200e+01 
 1.09647820e+09 -2.07103811e+01 
 1.12201845e+09 -2.09092956e+01 
 1.14815362e+09 -2.11081611e+01 
 1.17489755e+09 -2.13069753e+01 
 1.20226443e+09 -2.15057357e+01 
 1.23026877e+09 -2.17044397e+01 
 1.25892541e+09 -2.19030846e+01 
 1.28824955e+09 -2.21016677e+01 
 1.31825674e+09 -2.23001859e+01 
 1.34896288e+09 -2.24986362e+01 
 1.38038426e+09 -2.26970154e+01 
 1.41253754e+09 -2.28953201e+01 
 1.44543977e+09 -2.30935468e+01 
 1.47910839e+09 -2.32916918e+01 
 1.51356125e+09 -2.34897514e+01 
 1.54881662e+09 -2.36877215e+01 
 1.58489319e+09 -2.38855980e+01 
 1.62181010e+09 -2.40833764e+01 
 1.65958691e+09 -2.42810523e+01 
 1.69824365e+09 -2.44786209e+01 
 1.73780083e+09 -2.46760771e+01 
 1.77827941e+09 -2.48734158e+01 
 1.81970086e+09 -2.50706316e+01 
 1.86208714e+09 -2.52677188e+01 
 1.90546072e+09 -2.54646715e+01 
 1.94984460e+09 -2.56614836e+01 
 1.99526231e+09 -2.58581485e+01 
 2.04173794e+09 -2.60546596e+01 
 2.08929613e+09 -2.62510098e+01 
 2.13796209e+09 -2.64471918e+01 
 2.18776162e+09 -2.66431980e+01 
 2.23872114e+09 -2.68390204e+01 
 2.29086765e+09 -2.70346507e+01 
 2.34422882e+09 -2.72300802e+01 
 2.39883292e+09 -2.74252998e+01 
 2.45470892e+09 -2.76203002e+01 
 2.51188643e+09 -2.78150715e+01 
 2.57039578e+09 -2.80096035e+01 
 2.63026799e+09 -2.82038854e+01 
 2.69153480e+09 -2.83979063e+01 
 2.75422870e+09 -2.85916545e+01 
 2.81838293e+09 -2.87851179e+01 
 2.88403150e+09 -2.89782841e+01 
 2.95120923e+09 -2.91711400e+01 
 3.01995172e+09 -2.93636720e+01 
 3.09029543e+09 -2.95558660e+01 
 3.16227766e+09 -2.97477073e+01 
 3.23593657e+09 -2.99391807e+01 
 3.31131121e+09 -3.01302704e+01 
 3.38844156e+09 -3.03209598e+01 
 3.46736850e+09 -3.05112319e+01 
 3.54813389e+09 -3.07010689e+01 
 3.63078055e+09 -3.08904526e+01 
 3.71535229e+09 -3.10793637e+01 
 3.80189396e+09 -3.12677826e+01 
 3.89045145e+09 -3.14556888e+01 
 3.98107171e+09 -3.16430610e+01 
 4.07380278e+09 -3.18298774e+01 
 4.16869383e+09 -3.20161152e+01 
 4.26579519e+09 -3.22017510e+01 
 4.36515832e+09 -3.23867606e+01 
 4.46683592e+09 -3.25711189e+01 
 4.57088190e+09 -3.27548001e+01 
 4.67735141e+09 -3.29377776e+01 
 4.78630092e+09 -3.31200240e+01 
 4.89778819e+09 -3.33015111e+01 
 5.01187234e+09 -3.34822097e+01 
 5.12861384e+09 -3.36620900e+01 
 5.24807460e+09 -3.38411212e+01 
 5.37031796e+09 -3.40192720e+01 
 5.49540874e+09 -3.41965100e+01 
 5.62341325e+09 -3.43728021e+01 
 5.75439937e+09 -3.45481145e+01 
 5.88843655e+09 -3.47224126e+01 
 6.02559586e+09 -3.48956609e+01 
 6.16595002e+09 -3.50678235e+01 
 6.30957344e+09 -3.52388636e+01 
 6.45654229e+09 -3.54087438e+01 
 6.60693448e+09 -3.55774262e+01 
 6.76082975e+09 -3.57448722e+01 
 6.91830971e+09 -3.59110427e+01 
 7.07945784e+09 -3.60758982e+01 
 7.24435960e+09 -3.62393988e+01 
 7.41310241e+09 -3.64015041e+01 
 7.58577575e+09 -3.65621736e+01 
 7.76247117e+09 -3.67213665e+01 
 7.94328235e+09 -3.68790419e+01 
 8.12830516e+09 -3.70351589e+01 
 8.31763771e+09 -3.71896765e+01 
 8.51138038e+09 -3.73425540e+01 
 8.70963590e+09 -3.74937507e+01 
 8.91250938e+09 -3.76432264e+01 
 9.12010839e+09 -3.77909413e+01 
 9.33254301e+09 -3.79368561e+01 
 9.54992586e+09 -3.80809322e+01 
 9.77237221e+09 -3.82231315e+01 
 1.00000000e+10 -3.83634172e+01 
